id,left,top,right,bottom,a_elev_m,a_dem_m,a_celev_m,a_ss_m,a_crh100_m,a_crh095_m,a_crh090_m,a_crh085_m,a_crh080_m,a_crh075_m,a_crh070_m,a_crh065_m,a_crh060_m,a_crh055_m,a_crh050_m,a_crh045_m,a_crh040_m,a_crh035_m,a_crh030_m,a_crh025_m,a_crh020_m,a_crh015_m,a_crh010_m,a_crh005_m,a_crh000_m,a_mfrac_m,a_rv_m,a_cv_m,a_fhd_m,a_pai_m,a_gap_m,a_pavd01_m,a_pavd02_m,a_pavd03_m,a_pavd04_m,a_pavd05_m,a_pavd06_m,a_pavd07_m,a_rg_m,a_rxrtrn_m,b_elev_m,b_dem_m,b_celev_m,b_ss_m,b_crh100_m,b_crh095_m,b_crh090_m,b_crh085_m,b_crh080_m,b_crh075_m,b_crh070_m,b_crh065_m,b_crh060_m,b_crh055_m,b_crh050_m,b_crh045_m,b_crh040_m,b_crh035_m,b_crh030_m,b_crh025_m,b_crh020_m,b_crh015_m,b_crh010_m,b_crh005_m,b_crh000_m,b_mfrac_m,b_rv_m,b_cv_m,b_fhd_m,b_pai_m,b_gap_m,b_pavd01_m,b_pavd02_m,b_pavd03_m,b_pavd04_m,b_pavd05_m,b_pavd06_m,b_pavd07_m,b_rg_m,b_rxrtrn_m,gedi_both,a_gedi_num,b_gedi_num,isburnt,iscontrol
959,347684.336,436578.1276,348184.336,436078.1276,205.600072,212.476998,219.901791,27.988743,14.2965,11.7415,10.469,9.4865,8.6685,7.961,7.3125,6.667,6.0155,5.3445,4.659,3.966,3.3195,2.686,2.0455,1.396,0.715,-0.078,-1.04,-2.2785,-4.872,0.630079,4185.74218,0.550066,2.47845,1.920451,0.449745,0.150745,0.159126,0.113994,0.03292,0.002678,0,0,3120.020576,421561.5186,219.753595,220.815591,232.237199,27.988391,12.479,10.558,9.405,8.564,7.856,7.219,6.647,6.133,5.633,5.128,4.617,4.099,3.572,3.009,2.4,1.697,0.864,-0.051,-1.066,-2.22,-4.022,0.444826,3087.640738,0.568509,2.205812,1.91985,0.431339,0.156234,0.172252,0.113517,0.019733,0.000351,0,0,1911.695276,419897.0463,1,20,10,0,1
960,347684.336,436078.1276,348184.336,435578.1276,186.335222,188.162973,199.078464,27.988733,12.738125,10.030625,8.660625,7.638125,6.901875,6.28625,5.7175,5.163125,4.615625,4.079375,3.5525,2.99125,2.3575,1.665,0.873125,0.1525,-0.560625,-1.326875,-2.189375,-3.39875,-5.7825,0.388103,3232.320581,0.387118,2.270955,1.213332,0.612631,0.094038,0.097105,0.068438,0.02308,0.005804,0.001112,0.000035,4417.135519,422281.0311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,,0,1
961,347684.336,435578.1276,348184.336,435078.1276,173.559728,177.473167,185.498871,28.000379,11.933334,9.056667,7.865,7.003333,6.275,5.588333,4.913333,4.301667,3.731667,3.16,2.498333,1.728333,1.118333,0.563333,0.033333,-0.48,-1.028333,-1.625,-2.346667,-3.351667,-5.485,0.915449,3421.661702,0.320618,2.23943,0.82772,0.679151,0.060773,0.071066,0.052359,0.011701,0.000021,0,0,5637.443624,422412.0906,189.82438,192.548887,202.228762,27.993912,12.397143,9.397143,8.284286,7.501429,6.86,6.321429,5.821429,5.345714,4.855714,4.367143,3.837143,3.304286,2.707143,2.048571,1.271429,0.438571,-0.422857,-1.344286,-2.437143,-4.032857,-7.898571,0.697586,7249.431032,0.453355,2.111178,1.372553,0.546583,0.099129,0.121643,0.086793,0.015612,0.000898,0,0,6674.151088,419878.9854,1,6,7,0,1
962,347684.336,435078.1276,348184.336,434578.1276,171.48757,180.199981,188.822529,27.996726,17.330588,15.252941,13.991176,12.859412,11.887059,10.928235,10.017647,9.160588,8.317059,7.41,6.645882,5.905882,5.157059,4.337059,3.434706,2.591176,1.759412,0.885294,-0.268824,-1.745294,-3.773529,0.408398,2626.769652,0.617247,2.657436,2.323237,0.382238,0.156837,0.15486,0.126704,0.069045,0.025071,0.008274,0.0021,1244.657878,421991.1686,150.636284,162.995964,160.731674,28.00739,10.09,6.85,5.575,4.64,3.93,3.29,2.655,2.09,1.625,1.14,0.675,0.205,-0.285,-0.765,-1.325,-2,-2.77,-3.63,-4.68,-6.305,-10.505,0.620849,3202.812744,0.219257,2.093942,0.535117,0.780711,0.085635,0.053396,0.010694,0.000116,0,0,0,9921.458252,419923.5215,1,17,2,0,1
963,347684.336,434578.1276,348184.336,434078.1276,171.341197,190.928264,189.004802,28.001435,17.659,13.715,11.361,9.704,8.613,7.776,7.007,6.287,5.582,4.887,4.182,3.507,2.846,2.204,1.568,0.926,0.204,-0.714,-1.933,-3.564,-7.108,0.334599,4604.036475,0.444507,2.565382,1.404358,0.555344,0.091623,0.102038,0.084172,0.034697,0.009579,0.003701,0.000872,3765.309247,422284.581,205.659364,208.602297,223.335839,27.999763,17.672222,14.25,12.837778,11.914445,11.185555,10.534444,9.926666,9.335556,8.747778,8.162222,7.567778,6.916667,6.205556,5.398889,4.533333,3.557778,2.401111,0.995556,-0.813333,-3.215556,-8.09,0.567133,9839.750003,0.581402,2.479851,2.393955,0.418513,0.114492,0.14236,0.132895,0.077899,0.045285,0.018884,0.00397,5193.624478,419860.3616,1,10,9,0,1
964,347684.336,434078.1276,348184.336,433578.1276,151.754291,160.350725,170.7922,28.000959,19.03375,15.51125,13.42125,11.64,10.0625,8.7925,7.69625,6.66625,5.6875,4.70875,3.7275,2.90625,2.24625,1.66125,1.12125,0.57,0.0075,-0.63375,-1.46625,-2.8475,-6.4425,0.425659,5442.395737,0.431135,2.719627,1.455082,0.56875,0.0578,0.103564,0.103411,0.037048,0.011593,0.004897,0.001603,4531.871201,421829.3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,0,1
965,347684.336,433578.1276,348184.336,433078.1276,126.643227,140.374802,151.511322,28.001776,24.860001,23.030001,21.200001,19.93,18.809999,17.92,17.1,16.309999,15.34,14.33,13.18,12.17,10.75,8.02,6.72,5.37,3.8,1.79,0.48,-0.41,-1.86,0.550136,1782.120239,0.783668,3.130333,3.077074,0.213508,0.146207,0.142788,0.14303,0.137248,0.091426,0.027525,0,322.526093,422954.8986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1
966,347684.336,433078.1276,348184.336,432578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
967,347684.336,432578.1276,348184.336,432078.1276,154.925639,155.066742,169.758692,28.015436,14.826667,13.22,12.193334,11.27,10.223333,9.31,8.586666,7.973333,7.296667,6.626667,6.03,5.43,4.753333,4.083333,3.396667,2.62,1.696667,0.406667,-0.596667,-1.58,-3.243333,0.372844,2187.388285,0.531355,2.363983,1.953193,0.468465,0.118923,0.130326,0.106919,0.051733,0.02814,0.01326,0.000799,1585.040629,423145.4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,0,0
985,348184.336,444078.1276,348684.336,443578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.586426,171.421749,186.500198,27.967475,24.91,20.40375,18.48875,17.29125,16.25625,15.30125,14.405,13.48125,12.47625,11.60625,10.81125,10.00125,9.1425,8.2125,7.10375,5.8075,4.45125,2.9825,1.29625,-1.13125,-5.98375,0.259263,10991.84943,0.735205,2.92511,3.078145,0.264644,0.089542,0.158462,0.195611,0.132169,0.065583,0.017159,0.001849,2751.000641,412012.3448,0,,8,0,0
986,348184.336,443578.1276,348684.336,443078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.533176,204.203534,215.531859,27.967325,19.994,17.242,15.77,14.746,13.834,13.052,12.311,11.565,10.813,10.029,9.169,8.419,7.599,6.684,5.85,4.973,3.885,2.586,0.947,-1.266,-4.479,0.351076,4109.997559,0.711312,2.789179,3.048741,0.288568,0.130506,0.180777,0.201046,0.115723,0.038012,0.008375,0.000563,1241.079309,415355.2494,0,,10,0,0
987,348184.336,443078.1276,348684.336,442578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.30411,228.107479,235.16444,27.974771,17.855714,14.944286,13.411429,12.27,11.317143,10.46,9.667143,8.882857,8.087143,7.324286,6.572857,5.712857,4.69,3.358571,2.257143,1.39,0.475714,-0.435714,-1.387143,-2.624286,-4.778571,0.037022,2625.282241,0.44923,2.478799,1.567795,0.550652,0.063707,0.080753,0.091294,0.067956,0.033304,0.00807,0.000327,2788.357143,415367.3675,0,,7,0,0
988,348184.336,442578.1276,348684.336,442078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.864254,221.292313,230.338715,27.967731,23.47,20.8,19.21,18.1225,17.2075,16.2575,15.175,14.2175,13.2725,12.1975,11.0375,9.8825,8.715,7.44,6.005,4.7625,3.3375,1.675,0.31,-0.9425,-3.375,0.741559,4157.564819,0.728258,2.987897,2.755205,0.271551,0.119912,0.13441,0.146254,0.120334,0.06667,0.020777,0.002641,1079.491028,415371.5897,0,,4,0,0
989,348184.336,442078.1276,348684.336,441578.1276,229.636462,234.54073,245.327077,27.978131,15.686,13.884,12.679,11.876,11.222,10.657,10.118,9.586,9.071,8.568,8.058,7.525,6.94,6.355,5.714,4.966,4.012,2.853,1.342,-0.516,-2.424,0.353506,3317.764258,0.745433,2.596549,3.349318,0.253865,0.217824,0.23644,0.209488,0.098343,0.016532,0.000148,0,819.553918,422828.591,225.631875,235.074266,246.054342,27.976213,20.418182,17.643637,16.354545,15.341818,14.404545,13.508182,12.637273,11.840909,11.14,10.419091,9.56,8.670909,7.871818,7.052727,6.183636,5.216364,3.971818,2.233636,0.678182,-1.326364,-3.982727,0.89237,4186.315237,0.650499,2.695491,2.818815,0.34932,0.100527,0.144017,0.17521,0.119959,0.053646,0.017906,0.002762,2195.808524,415361.1096,1,10,11,0,0
990,348184.336,441578.1276,348684.336,441078.1276,217.052116,219.807938,234.461174,27.970497,17.405,15.7,14.505,13.64,12.965,12.39,11.92,11.545,11.19,10.815,10.38,9.915,9.395,8.735,7.91,6.9,5.65,3.835,1.755,-0.425,-2.335,0.303922,3494.224487,0.850187,2.688714,3.80525,0.149013,0.198552,0.250577,0.258031,0.129948,0.023218,0,0,405.656494,422839.0243,211.134903,217.758713,228.850479,27.968609,17.709999,15.24,14.19,13.52,12.95,12.39,11.87,11.34,10.82,10.33,9.85,9.36,8.91,8.46,7.94,7.34,6.62,5.61,4.04,0.78,-2.99,0.842784,5492.38916,0.895161,2.618657,4.51417,0.104589,0.181633,0.329685,0.349348,0.121732,0.011253,0,0,427.695923,415377.6766,1,2,1,0,0
991,348184.336,441078.1276,348684.336,440578.1276,163.056896,166.053822,178.805679,27.980136,15.745,14.13125,13.20125,12.45375,11.73875,11.05875,10.37125,9.65875,9.03625,8.4475,7.815,7.175,6.485,5.7475,4.945,4.07625,3.06625,1.81125,0.18375,-1.39125,-3.38375,0.208886,2967.786209,0.719788,2.604371,2.758148,0.279584,0.143051,0.19841,0.194904,0.077365,0.009345,0,0,815.061615,422866.7186,161.058089,161.932936,188.744339,27.980526,27.681111,22.571111,17.71,16.264444,15.391111,14.598889,13.883333,13.208889,12.562222,11.901111,11.2,10.428889,9.705556,8.953333,8.117778,7.081111,5.927778,4.546667,2.564444,-0.122222,-4.511111,0.154116,10167.79568,0.797723,2.816434,3.891173,0.202156,0.154505,0.213582,0.245738,0.16048,0.059738,0.011099,0.00373,1928.702508,415371.9627,1,8,9,0,0
992,348184.336,440578.1276,348684.336,440078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
993,348184.336,440078.1276,348684.336,439578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
994,348184.336,439578.1276,348684.336,439078.1276,113.426102,119.243446,140.353043,27.995403,26.92,24.41,21.98,19.280001,17.6,15.99,14.41,9.21,5.61,3.74,2.88,2.17,1.46,0.89,0.41,-0.03,-0.48,-1.01,-1.72,-2.95,-4.79,0.775026,2090.589355,0.46014,3.149238,1.233187,0.539571,0.07681,0.05403,0.031041,0.04421,0.046287,0.024887,0.007395,1633.290405,422804.2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0
995,348184.336,439078.1276,348684.336,438578.1276,206.875824,216.520355,217.212387,27.983839,10.33,8.53,7.78,7.04,6.25,5.58,4.98,4.41,3.85,3.33,2.8,2.32,1.76,1.16,0.56,0.03,-0.52,-1.12,-1.87,-2.84,-4.71,0.667401,1892.086792,0.428873,2.182156,1.120519,0.570866,0.119351,0.111139,0.052376,0.000913,0,0,0,1677.998657,421563.6697,139.031437,146.323807,163.718292,27.98501,24.679999,21.05,19.29,17.995,16.965,16.029999,15.17,14.38,13.645,12.975,12.285,11.57,10.785,9.83,8.8,7.71,6.535,5,2.25,-2.435,-7.73,0.25604,8561.701172,0.68495,2.813972,2.9493,0.314995,0.085336,0.100393,0.120757,0.125336,0.103528,0.060862,0.027811,2966.214905,415370.9009,1,1,2,0,0
996,348184.336,438578.1276,348684.336,438078.1276,194.440136,204.874144,207.700227,27.992687,13.255,10.9075,9.451667,8.299167,7.399167,6.556667,5.8275,5.173333,4.5175,3.88,3.305833,2.765,2.230833,1.674167,1.105,0.510833,-0.115,-0.8475,-1.749167,-2.973333,-4.9775,0.741164,2030.581838,0.421423,2.391592,1.448521,0.57831,0.121844,0.116587,0.078102,0.027732,0.00578,0.000485,0,3242.597842,422086.1023,214.482535,210.767553,232.318613,27.993718,17.831905,14.966667,13.545714,12.496191,11.629048,10.854762,10.182381,9.540952,8.925238,8.322381,7.730952,7.115714,6.490476,5.852381,5.160476,4.364286,3.431905,2.274286,0.799048,-1.344286,-4.55,0.23147,6007.404172,0.676787,2.599185,3.101795,0.323123,0.182634,0.214234,0.185385,0.087154,0.031328,0.008705,0.00215,1867.413741,417696.0381,1,12,21,1,0
997,348184.336,438078.1276,348684.336,437578.1276,237.720622,244.701493,253.301499,27.996574,15.576,13.284666,12.023333,11.003333,10.112667,9.266,8.498667,7.853333,7.234667,6.620667,5.998,5.325333,4.668,4.019333,3.305333,2.496,1.568667,0.48,-0.728667,-2.407333,-5.005333,0.572679,3098.215545,0.585581,2.387519,2.375488,0.414078,0.157959,0.182584,0.139733,0.049354,0.017198,0.005478,0.001638,1717.954022,421753.2144,235.772598,234.292236,252.640556,27.996279,16.863333,14.19,12.431667,11.183333,10.265,9.405,8.585,7.786667,7.018333,6.318334,5.645,5.021667,4.366667,3.673333,2.901667,2.093333,1.241667,0.148333,-1.166667,-3.038333,-5.713333,0.504754,3886.289696,0.600103,2.396711,2.35198,0.399756,0.180037,0.183589,0.132199,0.048721,0.01298,0.002888,0,3420.070394,418346.0429,1,15,6,0,0
998,348184.336,437578.1276,348684.336,437078.1276,169.02742,173.521018,184.13972,27.997138,15.106923,12.482308,11.207692,10.280769,9.494615,8.784615,8.094615,7.441538,6.806154,6.156923,5.537692,4.862308,4.216923,3.457692,2.766923,2.087692,1.318462,0.452308,-0.657692,-2.239231,-5.038462,0.767989,4333.46553,0.588193,2.441153,2.29451,0.411416,0.179437,0.177807,0.124976,0.048389,0.014739,0.003237,0,3316.327702,422516.2461,172.930856,177.735849,188.258463,27.994304,15.324,13.096,11.554,10.392,9.486,8.694,7.906,7.084,6.28,5.606,5,4.388,3.722,3.016,2.252,1.47,0.602,-0.47,-1.804,-3.466,-5.876,0.658037,2993.261151,0.465351,2.529544,1.745431,0.53453,0.095237,0.12336,0.112533,0.047332,0.014392,0.003852,0,2582.711353,419939.4069,1,13,5,0,0
999,348184.336,437078.1276,348684.336,436578.1276,173.7019,187.79925,188.105724,28.004157,14.399091,12.069091,10.65,9.563636,8.634545,7.752727,6.906364,6.21,5.555455,4.953636,4.370909,3.805455,3.235455,2.65,2.042727,1.390909,0.689091,-0.08,-1.090909,-2.260909,-4.362727,0.451064,2296.892542,0.517522,2.452062,1.786843,0.48232,0.139819,0.142331,0.104108,0.036354,0.004667,0,0,1588.067363,421784.4996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,,0,0
1000,348184.336,436578.1276,348684.336,436078.1276,182.16906,192.332371,194.379322,28.006392,12.205,10.185,9.0875,8.21875,7.505,6.91,6.3875,5.83875,5.29625,4.73375,4.16375,3.625,3.10875,2.5675,1.9825,1.38625,0.71625,-0.09625,-1.14625,-2.4125,-4.31375,0.446183,2103.963631,0.549836,2.287091,2.040325,0.450067,0.218461,0.179664,0.09222,0.024329,0.002543,0,0,2600.117334,422194.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,,0,1
1001,348184.336,436078.1276,348684.336,435578.1276,175.622739,177.588783,188.318273,28.017083,12.691667,9.821667,8.258333,7.216666,6.513333,5.955,5.488333,5.05,4.645,4.243333,3.833333,3.41,2.936667,2.356667,1.766667,1.116667,0.476667,-0.246667,-1.115,-2.423333,-5.663333,0.34864,5576.810099,0.437161,2.334592,1.6029,0.562556,0.105018,0.137316,0.107069,0.022974,0.000713,0,0,3950.060069,421968.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,0,1
1002,348184.336,435578.1276,348684.336,435078.1276,156.316132,159.851635,172.786091,28.007213,16.465,14.1875,12.7975,11.4925,10.285,9.46,8.675,7.8975,7.25,6.625,5.9775,5.2875,4.6225,4.015,3.36,2.6175,1.7675,0.73,-0.5525,-2.035,-4.315,0.407773,2242.274567,0.610186,2.604762,2.366448,0.389675,0.173165,0.168285,0.143188,0.068337,0.006851,0,0,3414.182739,421891.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,0,1
1003,348184.336,435078.1276,348684.336,434578.1276,145.201782,182.040033,154.790811,28.011051,9.588,7.914,6.88,6.168,5.576,5.022,4.564,4.144,3.734,3.32,2.904,2.442,2.032,1.61,1.164,0.7,0.168,-0.498,-1.39,-2.536,-4.188,0.385461,1061.211639,0.30168,1.871217,1.138412,0.698264,0.08468,0.082682,0.057898,0.026398,0.013066,0.004761,0.000538,3817.348315,423213.8739,194.539719,193.232704,205.964699,28.010887,11.42,8.6375,7.45,6.615,5.9425,5.36,4.8375,4.3675,3.9,3.415,2.9325,2.435,1.9,1.3225,0.6775,-0.065,-0.91,-1.9375,-3.24,-5.09,-8.4425,0.645641,4338.842743,0.368763,1.991614,1.330087,0.631183,0.101496,0.113091,0.079439,0.019918,0.002822,0,0,8255.743301,419878.5378,1,5,4,0,1
1004,348184.336,434578.1276,348684.336,434078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1
1005,348184.336,434078.1276,348684.336,433578.1276,152.780701,182.581223,179.730644,28.031204,26.945,23.329999,21.174999,19.625,18.385,17.245,16.18,15.185,14.225,13.345,12.45,11.555,10.58,9.57,8.505,7.23,5.9,4.38,2.12,-3.745,-7.24,0.48146,4986.404373,0.482929,2.713989,2.704979,0.516875,0.060243,0.052954,0.065616,0.103509,0.111142,0.08425,0.052751,4725.98967,421514.2588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,0,1
1006,348184.336,433578.1276,348684.336,433078.1276,206.751221,207.868767,214.211472,28.035196,7.455,6.11,5.19,4.39,3.715,3.1,2.535,1.995,1.49,1.045,0.615,0.22,-0.17,-0.545,-0.93,-1.36,-1.83,-2.355,-2.95,-3.625,-4.45,0.642458,375.61834,0.169093,1.975203,0.397976,0.830403,0.051332,0.039798,0.014132,0,0,0,0,2456.588593,421808.2064,162.91629,169.421474,181.591003,28.033451,18.67,15.5025,14.2475,13.3325,12.555,11.845,11.14,10.4575,9.7625,9.02,8.2925,7.525,6.7125,5.805,4.8575,3.855,2.67,1.3,-0.41,-2.61,-5.8875,0.839845,10383.20776,0.582035,2.605842,2.257541,0.417924,0.088593,0.123924,0.138691,0.084426,0.04004,0.017405,0.002726,4982.552399,419874.8868,1,2,4,0,1
1007,348184.336,433078.1276,348684.336,432578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
1008,348184.336,432578.1276,348684.336,432078.1276,153.436377,167.468417,168.093552,28.037311,14.65,12.476,11.436,10.69,10.018,9.346,8.724,8.164,7.61,7.016,6.43,5.792,5.108,4.3,3.536,2.768,1.834,0.886,-0.08,-1.278,-3.55,0.796091,2423.870657,0.502114,2.315529,2.116422,0.496091,0.130443,0.133248,0.112784,0.075019,0.033636,0.003375,0,11684.06033,423476.9082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,0,0
1026,348684.336,444078.1276,349184.336,443578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.814123,149.611867,155.132757,27.977519,17.313334,14.976667,14.04,13.303333,12.66,12.07,11.506667,10.97,10.47,9.933333,9.36,8.733333,8.073333,7.403333,6.74,6.043334,5.18,4.013333,2.373333,-0.086667,-3.593333,0.385206,5692.325114,0.558602,2.385222,2.741682,0.441292,0.163484,0.129993,0.078723,0.069694,0.073112,0.063887,0.040305,1839.922557,414292.462,0,,3,0,0
1027,348684.336,443578.1276,349184.336,443078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.752068,178.485844,189.113152,27.990257,17.3575,14.78,13.4675,12.5325,11.72,11.0175,10.38,9.7875,9.2175,8.6,7.9175,7.1975,6.4775,5.6825,4.8225,3.8275,2.835,1.6175,-0.0025,-2.17,-5.1,0.136211,3397.128418,0.594528,2.599284,2.363952,0.405317,0.087245,0.136287,0.163315,0.097118,0.029458,0.00299,0,2030.178474,415414.7717,0,,4,0,0
1028,348684.336,443078.1276,349184.336,442578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.810806,202.80822,217.905148,27.984432,20.09,17.4875,16.24,15.325,14.5175,13.7875,13.1125,12.4975,11.8875,11.2675,10.605,9.855,9.05,8.1025,6.8675,5.6425,4.4125,2.8325,1.1975,-0.9425,-4.33,0.099017,4415.111084,0.771988,2.833498,3.105695,0.22781,0.114152,0.163056,0.217421,0.144786,0.036072,0.002728,0,896.841728,415385.4675,0,,4,0,0
1029,348684.336,442578.1276,349184.336,442078.1276,170.225557,171.84893,183.675459,27.99332,13.445,11.7075,10.7075,9.9125,9.2425,8.6375,8.05375,7.44,6.79125,6.19125,5.6475,5.045,4.43375,3.70375,2.96375,2.18,1.31,0.34125,-0.77,-2.3325,-4.34375,0.452691,2527.090012,0.551761,2.404905,2.0803,0.44772,0.127776,0.155523,0.132279,0.051879,0.011736,0.0005,0,1426.174629,422891.1631,196.595265,193.629832,214.595752,27.992129,17.997,15.025,13.631,12.756,12.071,11.482,10.917,10.372,9.824,9.275,8.727,8.174,7.579,6.947,6.274,5.476,4.495,3.243,1.512,-1.104,-4.834,0.595692,4717.030942,0.748109,2.652112,3.361768,0.251683,0.157393,0.222541,0.234527,0.111939,0.022908,0.001697,0.000046,1225.262,415393.923,1,8,10,0,0
1030,348684.336,442078.1276,349184.336,441578.1276,202.927681,202.348183,215.413536,27.986994,12.48,10.875,10.065,9.425,8.795,8.155,7.445,6.77,6.17,5.575,5.03,4.51,3.98,3.44,2.84,2.165,1.445,0.73,-0.39,-1.865,-3.455,0.411361,3056.069214,0.665976,2.422898,2.406692,0.333397,0.205735,0.22477,0.137802,0.015899,0,0,0,1191.708008,422859.0413,215.627052,212.261345,237.462517,27.984471,21.83,19.23,18.14,17.240001,16.495,15.76,15.105,14.395,13.59,12.79,11.885,11.025,10.2,9.415,8.515,7.525,6.345,5.05,3.31,0.63,-2.71,0.946096,5708.755859,0.887737,2.90314,4.378256,0.112016,0.211453,0.263794,0.26194,0.167812,0.070159,0.006219,0,482.370102,415370.3991,1,2,2,0,0
1031,348684.336,441578.1276,349184.336,441078.1276,199.024107,203.66254,215.581524,27.996028,16.552222,14.677778,13.435556,12.414444,11.544444,10.742222,10.001111,9.368889,8.764444,8.066667,7.437778,6.81,6.187778,5.527778,4.813333,4.038889,3.17,2.147778,0.442222,-1.204444,-3.207778,0.312186,3168.105306,0.726016,2.586036,2.940111,0.27335,0.206123,0.219083,0.169273,0.064354,0.016741,0.01007,0.004844,801.360606,422830.8374,206.139656,212.321846,227.842249,27.997462,21.6975,18.29375,16.9125,15.9625,15.1325,14.43125,13.7775,13.19,12.58,11.9075,11.25125,10.61625,9.92,9.12,8.18375,7.11375,5.84375,4.16125,1.84625,-0.95125,-5.96,0.264304,11957.09619,0.799177,2.80161,3.554639,0.200703,0.14357,0.186684,0.214029,0.151223,0.06736,0.017557,0.00229,1998.702957,415334.3383,1,9,8,0,0
1032,348684.336,441078.1276,349184.336,440578.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
1033,348684.336,440578.1276,349184.336,440078.1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0
1034,348684.336,440078.1276,349184.336,439578.1276,227.027786,229.012032,243.477339,28.004966,16.44375,14.4175,13.135,12.23625,11.46875,10.7725,10.1475,9.545,8.9675,8.40875,7.8025,7.17375,6.5075,5.7575,5.00375,4.195,3.16625,1.8925,0.4425,-1.15125,-3.135,0.837006,3014.162384,0.753929,2.642692,3.135436,0.245597,0.22159,0.239945,0.190034,0.072201,0.012715,0.001397,0,654.469181,422701.5557,227.268955,231.201441,248.165201,28.00685,20.891666,17.8775,16.4275,15.4125,14.645,13.956667,13.288333,12.646667,12.014167,11.380833,10.74,10.040833,9.31,8.519167,7.6475,6.613333,5.359167,3.8675,2.093333,-0.441667,-4.305,0.330423,7738.95225,0.780711,2.81282,3.600731,0.219188,0.157554,0.199819,0.223317,0.148517,0.056047,0.011438,0.001932,1240.103526,417951.3395,1,8,12,0,0
1035,348684.336,439578.1276,349184.336,439078.1276,188.746994,190.314102,203.48378,27.99863,14.735,12.99,11.885,11.045,10.33,9.565,8.705,7.595,6.62,5.915,5.275,4.64,4,3.325,2.655,2.02,1.385,0.655,-0.485,-2.355,-4.32,0.795686,2980.03479,0.668759,2.564035,2.434079,0.330821,0.20721,0.200206,0.139803,0.043202,0,0,0,1046.856537,422741.2133,166.431576,176.605777,191.396652,28.000277,24.96,22.104445,20.552222,19.312222,18.301111,17.313333,16.34,15.47,14.646667,13.867778,13.131111,12.36,11.548889,10.628889,9.596667,8.424444,6.942222,5.22,3.023333,0.322222,-3.203333,0.303858,8095.999566,0.853078,3.012039,4.010188,0.146818,0.143072,0.196768,0.232911,0.17022,0.091164,0.03362,0.005407,907.036306,417373.5787,1,2,9,0,0
